title,sentence,sentiment_dict,sentiment_total,[u],[p],[s],[cc],[cs],annotations
quirky ?,"as it is , i 'm keeping the machine .",{},0,False,False,False,False,False,
quirky ?,"it works well enough ( so far ) for me to be satisfied with it , and it 's possible that i 'm missing something .",{'player': 1},1,False,True,False,False,False,player[+1][p]
quirky ?,"but i would expect that , since my movie discs have all played with no problem , the extras discs would , too , without any additional tweaking .",{},0,False,False,False,False,False,
quirky ?,i 'm giving this player cautious recommendation .,{'player': 1},1,False,False,False,False,False,player[+1]
quirky ?,there are a lot of things i like about it .,{'player': 2},2,False,True,False,False,False,player[+2][p]
quirky ?,"be advised , however , that you may encounter problems .",{},0,False,False,False,False,False,
apex ad-2600 working so far .,received apex dvd and the picture was great when set up with s connector .,{'picture': 2},2,False,False,False,False,False,picture[+2]
apex ad-2600 working so far .,the remote is a little hard to understand .,{'remote': -1},-1,False,False,False,False,False,remote[-1]
apex ad-2600 working so far .,"my jpeg pictures are viewable ( not so sharp and vivid ) on my 27 "" screen but seem not as clear as when i view them on my 17 "" monitor .",{'jpeg picture': -1},-1,False,False,False,False,False,jpeg picture[-1]
apex ad-2600 working so far .,so far the dvd works so i hope it does n't break down like the reviews i 've read .,{'dvd': 1},1,False,False,False,False,False,dvd[+1]
apex ad-2600 working so far .,"prior to christmas , it seems the reviews were very good but after that it seems the reviews went bad !",{},0,False,False,False,False,False,
apex ad-2600 working so far .,i would n't gotten this dvd based on the reviews i read after christmas .,{},0,False,False,False,False,False,
great player ... when it worked !,video output stopped workin .,{'video output': -3},-3,False,False,False,False,False,video output[-3]
great player ... when it worked !,"this was an awesome player , before the video output no longer worked ( after about 3 weeks ) .",{'video output': -3},-3,False,False,False,False,False,video output[-3]
great player ... when it worked !,"i might have gotten a lemon , but this is not the first report of video output failure on this machine .",{},0,False,False,False,False,False,
great player ... when it worked !,"i am returning it , and again in the market for a multiformat dvd , svcd , vcd , mp3 , etc. player .",{},0,False,False,False,False,False,
great player ... when it worked !,what a disappointment !,{'player': -3},-3,True,False,False,False,False,player[-3][u]
quit in 10 days .,i bought the apex ad-2600 dvd player for the family for christmas .,{},0,False,False,False,False,False,
quit in 10 days .,set up was easy and we enjoyed it for just over a week .,"{'set up': 1, ',player': -2}",-1,False,False,False,False,False,"set up[+1],player[-2]"
quit in 10 days .,there was occasionally a lip-sync issue ( the lips were n't moving in time to the dialogue ) .,{'lip-sync': -1},-1,False,False,False,False,False,lip-sync[-1]
quit in 10 days .,"but after 10 days , the sound worked , but the video quit working .",{'video': -2},-2,False,False,False,False,False,video[-2]
quit in 10 days .,amazon was wonderful about picking it up the next day and paying for the return shipping .,{'amazon': 3},3,False,False,False,False,False,amazon[+3]
quit in 10 days .,"perhaps this experience will teach me not to buy "" off "" brands .",{},0,False,False,False,False,False,
read the manual ! !,"i 'm editing my review , because now i wish i read the manual before returning the player i bought for my girlfriend .",{},0,False,False,False,False,False,
read the manual ! !,the button on the remote to switch from pal to ntsc was undoubtedly my problem .,{},0,False,False,False,False,False,
read the manual ! !,now i may buy two !,{},0,False,False,False,False,False,
read the manual ! !,( my orignal review is below : ),{},0,False,False,False,False,False,
read the manual ! !,"great feature list , poor reliability .","{'feature': 2, ',reliability': -2}",0,False,False,False,False,False,"feature[+2],reliability[-2]"
read the manual ! !,"output went black and white only via both s-video and composite connections , and with no v-hold .",{'output': -2},-2,False,False,False,False,False,output[-2]
read the manual ! !,thankfully amazon has free return shipping !,{},0,False,False,False,False,False,
retraction : said mine had silver plate : it does have display .,retraction : said mine had silver plate : it does have display .,{'display': 1},1,False,False,False,False,False,display[+1]
retraction : said mine had silver plate : it does have display .,it works great .,{'player': 2},2,False,True,False,False,False,player[+2][p]
retraction : said mine had silver plate : it does have display .,i should have looked at it harder .,{},0,False,False,False,False,False,
great by for the price .,i purchased two apex 2600 for christmas presents .,{},0,False,False,False,False,False,
great by for the price .,so far we have only hooked up one of them .,{},0,False,False,False,False,False,
great by for the price .,"the unit seems to play all formats that i have put in it ( jpeg , kodak pic 's and dvd-r ) i have read other reviews and some good and soom not so good , but my feeling at this time is "" two thumbs up "" !","{'unit': 3, ', format': 2}",5,False,False,False,False,False,"unit[+3], format[+2]"
great by for the price .,( i guess only time will tell ? ),{},0,False,False,False,False,False,
great by for the price .,p.s the remote control does seem to get confused at times and doesnt respond but it may be just operator error ?,{'remote': -1},-1,False,False,False,False,False,remote[-1]
does n't play my alias season 1 dvds .,what the hell is wrong with this thing .,{'player': -3},-3,True,False,False,False,False,player[-3][u]
does n't play my alias season 1 dvds .,i bought this thing because it plays everything .,{},0,False,False,False,False,False,
does n't play my alias season 1 dvds .,this is the third apex dvd i bought .,{},0,False,False,False,False,False,
does n't play my alias season 1 dvds .,the first one was the 705 which i hacked successfully to play all region dvds and disable macrovision .,{},0,False,False,False,False,False,
does n't play my alias season 1 dvds .,the second one was the 2500 which i think is better than the 2600 because it has more features such as karoake which i do use sometimes for parties .,{},0,False,False,False,False,False,
does n't play my alias season 1 dvds .,but heck it plays my alias dvds .,{},0,False,False,False,False,False,
does n't play my alias season 1 dvds .,what the heck is up with the 2600 .,{},0,False,False,False,False,False,
does n't play my alias season 1 dvds .,it suppose to play everything .,{},0,False,False,False,False,False,
does n't play my alias season 1 dvds .,wrong !,{},0,False,False,False,False,False,
does n't play my alias season 1 dvds .,by the way my alias dvds are legit too not no bootleg from the internet .,{},0,False,False,False,False,False,
does n't play my alias season 1 dvds .,i 'm sending this pup back to amazon and looking for the 2500 on ebay .,{},0,False,False,False,False,False,
does n't play my alias season 1 dvds .,you should too .,{},0,False,False,False,False,False,
does n't play my alias season 1 dvds .,forget about the sleek looks if it can 't play some of your real dvds.,"{'play': -2, ', dvd': -2}",-4,False,False,False,False,False,"play[-2], dvd[-2]"
only lasted a month !,i bought the 2600 because it plays everything !,{},0,False,False,False,False,False,
only lasted a month !,"well , within 45 days the video output quit working ( both rca & optic ) .",{'video output': -3},-3,False,False,False,False,False,video output[-3]
only lasted a month !,"so now it still plays everything , you just can 't see it !",{},0,True,True,False,False,False,video output[-3[p][u]
a frustrating christmas .,we ordered two apex ad-2600 's for our family for christmas - finally decided to join the rest of the world and watch dvd 's - well .,{},0,False,False,False,False,False,
a frustrating christmas .,"the first one we installed did n't work , and our kids were devastated to say the least .",{'player': -3},-3,False,True,False,False,False,player[-3][p]
a frustrating christmas .,the second one is up and running .,{},0,False,False,False,False,False,
a frustrating christmas .,"it seems to be working fine , but we 've not used it all that much .",{'player': 1},1,False,True,False,False,False,player[+1][p]
a frustrating christmas .,i am returning the broken one today .,{},0,False,False,False,False,False,
a frustrating christmas .,i will not be ordering another one to replace it .,{},0,False,False,False,False,False,
a frustrating christmas .,update : january 27th 2004 - the second one crapped out only after a week - dont buy this product !,{'player': -3},-3,False,False,False,False,False,player[-3]
disappointing - get what you pay for .,"the player looked good right out of the box , offering lots of features and good styling .","{'look': 2, ',feature': 2}",4,False,False,False,False,False,"look[+2],feature[+2]"
disappointing - get what you pay for .,i immediately had problems getting the player to recognize two of my favorite dvds .,{'dvd': -3},-3,False,False,False,False,False,dvd[-3]
disappointing - get what you pay for .,"after "" loading "" for what seemed like a very long time , the display indicated "" no disk "" .",{},0,False,False,False,False,False,
disappointing - get what you pay for .,"after multilple tries , one of the disks was finally recognized but video was poor and features not available .",{'video': -2},-2,False,False,False,False,False,video[-2]
disappointing - get what you pay for .,only one disk played through to completion successfully .,{'disk': -2},-2,False,False,False,False,False,disk[-2]
disappointing - get what you pay for .,at $ 49 .,{},0,False,False,False,False,False,
disappointing - get what you pay for .,i guess you get what you pay for .,{},0,False,False,False,False,False,
disappointing - get what you pay for .,i 'd recommend against this unit .,{},0,False,False,False,False,False,
this dvd player ruined christmas - twice !,i ordered two of these puppies for christmas gifts .,{},0,False,False,False,False,False,
this dvd player ruined christmas - twice !,"when we tried to hook up the first one , it was broken - the motor would not eject discs or close the door .","{'player': -3, '[p], motor': -2, ', disc': -2}",-7,False,True,False,False,False,"player[-3][p], motor[-2], disc[-2]"
this dvd player ruined christmas - twice !,strike 1 .,{},0,False,False,False,False,False,
this dvd player ruined christmas - twice !,"when i tried to install the second dvd player in my brothers house , that one didn "" t work either !",{'player': -3},-3,False,False,False,False,False,player[-3]
this dvd player ruined christmas - twice !,imagine my shock - and absolute instant disdain for any products made by apex .,{'apex': -3},-3,False,False,False,False,False,apex[-3]
this dvd player ruined christmas - twice !,the 2nd dvd player had a faulty power supply which caused to occasionally not turn on .,{'power supply': -2},-2,False,False,False,False,False,power supply[-2]
this dvd player ruined christmas - twice !,do not recommend .,{},0,False,False,False,False,False,
let the countdown begin apex .,"what can i say , i bought the ad600 2 years ago and it was probly the best dvd player ever , quality design , stable , plus it uses a standard ide interface so you can use an old dvd drive from your computer if the player dies .",{},0,False,False,False,False,False,
let the countdown begin apex .,in the last month i bought the apex ad-1600 and the ad-1220 .,{},0,False,False,False,False,False,
let the countdown begin apex .,and have returned both .,{},0,False,False,False,False,False,
let the countdown begin apex .,the ad-1600 did n't work corectly from the start and the ad-1220 lasted about a week and a half before it started to act up .,"{'ad-1600': -3, ', ad-1220': -2}",-5,False,False,False,False,False,"ad-1600[-3], ad-1220[-2]"
let the countdown begin apex .,my recommendation is to wait on buying one from this company as they will surely get sent a message of many returned dvd players after christmas 2003 .,{},0,False,False,False,False,False,
let the countdown begin apex .,"i hoping they will then begin building quality dvd players again , as i do like them .",{},0,False,False,False,False,False,
let the countdown begin apex .,it really does n't make any cents $ $ to build a great reputation then destroy it from lack a research and testing in one season .,{},0,False,False,False,False,False,
let the countdown begin apex .,amazon is awaesome !,{'amazon': 3},3,False,False,False,False,False,amazon[+3]
let the countdown begin apex .,they refunded my $ $ $ so fast and paid for the shipping back .,{},0,False,False,False,False,False,
let the countdown begin apex .,what more could you ask for .,{},0,False,False,False,False,False,
price vs performance .,"for the price , it 's a very nice dvd player .",{'dvd player': 2},2,False,False,False,False,False,dvd player[+2]
price vs performance .,"the front door is miss aligned on my unit and you have to manually life it up just so slightly for the door to close , a very annoying thing after ahwile .",{'door': -1},-1,False,False,False,False,False,door[-1]
price vs performance .,it does play a wide range of formats as advertised which is very nice .,{'format': 3},3,False,False,False,False,False,format[+3]
price vs performance .,and so far have not had any problems with dvds not being able to play .,{'dvd': 1},1,False,False,False,False,False,dvd[+1]
price vs performance .,recommended to anyone looking to purchase a low priced dvd player and not expecting any bells or whistles from a brand name one like sony .,{},0,False,False,False,False,False,
my first dvd player and i 'm well satisfied !,i finally joined the 21st century and bought this dvd player .,{},0,False,False,False,False,False,
my first dvd player and i 'm well satisfied !,i knew nothing about dvds before this but with this machine i figured it all out very quickly .,{},0,False,False,False,False,False,
my first dvd player and i 'm well satisfied !,i only wanted something to play dvds on but this machine has all these other features that i probably will never use but it 's nice to know that there 're there .,{'feature': 1},1,False,False,False,False,False,feature[+1]
my first dvd player and i 'm well satisfied !,the machine is very light and slim and fits nicely into my tv stand .,"{'size': 2, ',weight': 2}",4,False,False,False,False,False,"size[+2],weight[+2]"
my first dvd player and i 'm well satisfied !,i 've had no problems at all so far and i 'm very happy .,{'player': 3},3,True,False,False,False,False,player[+3][u]
my first dvd player and i 'm well satisfied !,i applied a $ 25 amazon gift voucher i got for christmas so i only ended up paying $ 29 for this machine .,{},0,False,False,False,False,False,
my first dvd player and i 'm well satisfied !,even if i had paid full price i would have considered this a good deal .,{},0,False,False,False,False,False,
"when it works , it 's great , when it does n't it 's frustrating .","bought the apex ad-2600 from amazon in 12/03 mainly on price , $ 49.99 - $ 10 rebate = $ 39.99 .",{},0,False,False,False,False,False,
"when it works , it 's great , when it does n't it 's frustrating .",that was a mistake .,{},0,False,False,False,False,False,
"when it works , it 's great , when it does n't it 's frustrating .","we tried the "" finding nemo "" dvd and when we got to ~ chapter 28 , the frames started to freeze for no reason .",{'dvd': -2},-2,False,False,False,False,False,dvd[-2]
"when it works , it 's great , when it does n't it 's frustrating .","cleaned the dvd , tried again , no luck .",{},0,False,False,False,False,False,
"when it works , it 's great , when it does n't it 's frustrating .","i pulled out our old non-progressive scan toshiba , hooked it back-up and the "" finding nemo "" dvd works fine .",{},0,False,False,False,False,False,
"when it works , it 's great , when it does n't it 's frustrating .",i agree with previous posts that you get what you pay for .,{},0,False,False,False,False,False,
"when it works , it 's great , when it does n't it 's frustrating .",i can 't rate it one star only because when it does work it 's pretty good .,{'player': -2},-2,False,False,False,False,False,player[-2]
"when it works , it 's great , when it does n't it 's frustrating .",only owned it about two weeks so i expect we 're looking at getting another progressive scan dvd player of higher quality very soon .,{'player': -2},-2,False,False,False,False,False,player[-2]
i will give it one more try !,"i purchased the ad 2600 from another company last month and was very satisfied with my purchase , until last night .",{},0,False,False,False,False,False,
i will give it one more try !,i was watching pirates of the caribbean and decided to watch the extras disc .,{},0,False,False,False,False,False,
i will give it one more try !,"the player kept displaying "" no disc "" , so i tried the disc in another machine and sure as @ # * !","{'player': -2, ', no disc': -2}",-4,False,False,False,False,False,"player[-2], no disc[-2]"
i will give it one more try !,it worked .,{},0,False,False,False,False,False,
i will give it one more try !,i even went as far as calling the technical support number on the disc .,{},0,False,False,False,False,False,
i will give it one more try !,the person i talked to suggested i take the dvd player back and swap it out with another .,{},0,False,False,False,False,False,
i will give it one more try !,"the other company is currently "" out of stock "" so i ordered another from amazon and will be taking the original back to the competitor today .",{},0,False,False,False,False,False,
i will give it one more try !,hopefully the replacement from amazon will work just fine .,{},0,False,False,False,False,False,
i will give it one more try !,if not i will avoid apex products in the future .,{},0,False,False,False,False,False,
i will give it one more try !,"besides the one problem , this machine is amazing !",{'player': 2},2,False,False,False,False,False,player[+2]
i will give it one more try !,"it plays everything , even vcd 's .",{'play': 3},3,True,False,False,False,False,play[+3][u]
i will give it one more try !,if only it played stand alone avi files .,{},0,False,False,False,False,False,
i will give it one more try !,if no problems occur with replacement unit i will keep the 4 star rating .,{},0,False,False,False,False,False,
i will give it one more try !,if problem occurs again i will repost my new rating .,{},0,False,False,False,False,False,
well worth the money .,"i will never use all the "" whistles and bells "" this machine is capable of .",{'player': 3},3,False,True,False,False,False,player[+3][p]
well worth the money .,but for what i do use it is perfect .,{'player': 3},3,False,True,False,False,False,player[+3][p]
well worth the money .,"i was , however .",{},0,False,False,False,False,False,
well worth the money .,"somewhat disappointed that i could not "" hook up "" to my sony multi brand remote commander .",{},0,False,False,False,False,False,
well worth the money .,small problem .,{},0,False,False,False,False,False,
apex and remote control .,"hi , many people are saying , "" you get what you pay for , i guess . """,{},0,False,False,False,False,False,
apex and remote control .,well that is not true .,{},0,False,False,False,False,False,
apex and remote control .,you could have paid more and got a lot less .,{},0,False,False,False,False,False,
apex and remote control .,i paid $ 49 and now it 's $ 125 !,{},0,False,False,False,False,False,
apex and remote control .,"you have to ask yourself , "" how much money is dissapointment worth ? """,{},0,False,False,False,False,False,
apex and remote control .,"because , you will be dissapointed .",{},0,False,False,False,False,False,
apex and remote control .,"then you can say , "" my dissapointment only cost $ 39 . """,{},0,False,False,False,False,False,
apex and remote control .,i think a $ 39 dissapointment is better then a $ 125 dissapointment !,{},0,False,False,False,False,False,
apex and remote control .,"so , without further adoo .",{},0,False,False,False,False,False,
apex and remote control .,"1 ) frame freezes and the family yells , "" dad ! somethings wrong with the dvd player ! come quick ! ""","{'freeze': -2, ', player': -2}",-4,False,False,False,False,False,"freeze[-2], player[-2]"
apex and remote control .,"2 ) the remote works , but then it does not work , and you are left standing there thinking you are doing something wrong .",{'remote': -2},-2,False,False,False,False,False,remote[-2]
apex and remote control .,3 ) you must press the play button and hold it for a couple of seconds otherwise it will not work and you will think the whole unit is broken .,{},0,False,False,False,False,False,
apex and remote control .,"4 ) it did play my jpeg photos but wow , trying to figure it out was really something !",{},0,False,False,False,False,False,
apex and remote control .,5 ) this apex model 2600 will not work with my universal remote control .,{'universal remote control': -2},-2,False,False,False,False,False,universal remote control[-2]
apex and remote control .,i dare you to surf the net and find the code .,{},0,False,False,False,False,False,
apex and remote control .,"you will be told goldstar codes work , and you will be told zenith codes will work , and radio shack will give you apex codes but they will not work .",{},0,False,False,False,False,False,
apex and remote control .,finally you will read a post somewhere that all codes are useless for the apex 2600 .,{'code': -2},-2,False,False,False,False,False,code[-2]
apex and remote control .,and then you will start to belive them .,{},0,False,False,False,False,False,
apex and remote control .,if this is your fist dvd player .,{},0,False,False,False,False,False,
apex and remote control .,save yourself some aggrivation .,{},0,False,False,False,False,False,
keep your receipt .,bought two ad2600 's for christmas .,{},0,False,False,False,False,False,
keep your receipt .,"one still works fine , the other quit after one day .",{'player': -2},-2,False,False,False,False,False,player[-2]
keep your receipt .,owner 's manual has substandard troubleshooting guide .,{'manual': 1},1,False,False,False,False,False,manual[+1]
keep your receipt .,apex 's website is down and they wo n't answer their phone .,{'customer service': -2},-2,True,False,False,False,False,customer service[-2][u]
isacc l. fisher was wrong .,the dvd player is fine .,{'player': 2},2,False,False,False,False,False,player[+2]
isacc l. fisher was wrong .,"to get back to the menu of the dvd you have to press "" menu "" on the remote while the dvd is playing .",{},0,False,False,False,False,False,
isacc l. fisher was wrong .,"if the dvd is stopped , it will display "" playback only "" .",{},0,False,False,False,False,False,
isacc l. fisher was wrong .,"little inconveinent , but unlike other players i only paid 40 $ .",{},0,False,False,False,False,False,
fantastic dvd player for the price .,i purchased one of these to replace an ailing dvd player that 's a few years old .,{},0,False,False,False,False,False,
fantastic dvd player for the price .,"of course , i was hesitant given the price , but i 've been extremely impressed since receiving it , and bought a second one as a christmas present for my parents .",{'player': 3},3,False,True,False,False,False,player[+3][p]
fantastic dvd player for the price .,"the picture is perfect , although i 'm not watching on an hdtv .",{'picture': 3},3,False,False,False,False,False,picture[+3]
fantastic dvd player for the price .,it seems to be a little slow when identifying a new disc that 's inserted - maybe 10 seconds of wait .,{'loading': -2},-2,True,False,False,False,False,loading[-2][u]
fantastic dvd player for the price .,"also , if you 're an audiophile , you 'll want to get your own cables because the supplied ones are thin and short .",{},0,False,False,False,False,False,
fantastic dvd player for the price .,"but , dollar for dollar , this dvd player is probably the best out there .",{'player': 3},3,False,False,False,False,False,player[+3]
lots of sound but no picture !,i bought this for my dad for christmas .,{},0,False,False,False,False,False,
lots of sound but no picture !,"when i hooked it up it only produced sound - a cd played fine , but with a dvd i only got the audio - no picture !",{'picture': -3},-3,False,False,False,False,False,picture[-3]
lots of sound but no picture !,let 's face it - when you want to watch a movie you want to see a picture .,{},0,False,False,False,False,False,
lots of sound but no picture !,as i travelled internationally and did n't want to haul it back on a plane with me it was an expensive addition to the recycling bin .,{},0,False,False,False,False,False,
lots of sound but no picture !,had to buy my dad a different dvd player locally ( panasonic ) which worked just fine .,{},0,False,False,False,False,False,
lots of sound but no picture !,save your cash - go for a brand that actually cares about their reputation .,{},0,False,False,False,False,False,
"looks great , works like crap .",bought one for $ 49.99 .,{},0,False,False,False,False,False,
"looks great , works like crap .","seemed like a good deal , but this pos frequently cannot recognize dvds and music cds -- takes a long time loading and then concludes , "" no disc "" .","{'dvd': -3, ',cd': -3, ', no disc': -2}",-8,False,False,False,False,False,"dvd[-3],cd[-3], no disc[-2]"
"looks great , works like crap .",sent mine back .,{},0,False,False,False,False,False,
"looks great , works like crap .",i 'd look elsewhere .,{},0,False,False,False,False,False,
awkward remote ; flimsy build quality .,"granted , i have only used this dvd player for about 2 hours setting it up for my mom for christmas , but that was long enough for me to find problems with this dvd player .",{'dvd player': -3},-3,False,False,False,False,False,dvd player[-3]
awkward remote ; flimsy build quality .,"first , the player did not allow me to access the menus of dvds .",{'menu': -2},-2,False,False,False,False,False,menu[-2]
awkward remote ; flimsy build quality .,"when i hit "" menu "" it told me , "" playback only . """,{},0,False,False,False,False,False,
awkward remote ; flimsy build quality .,i actually had to re-open the drawer and close it to get back to the dvd menu .,{},0,False,False,False,False,False,
awkward remote ; flimsy build quality .,this is extemely lame .,{'menu': -3},-3,False,True,False,False,False,menu[-3][p]
awkward remote ; flimsy build quality .,the remote is flimsy-feeling and awkward to use .,{'remote': -3},-3,False,False,False,False,False,remote[-3]
awkward remote ; flimsy build quality .,"in addition , it only seems to work if you 're about five feet away from the player , although that may have been just the batteries that came with it .",{'remote': -1},-1,False,False,False,False,False,remote[-1]
awkward remote ; flimsy build quality .,the player does seem to play dvds adequately enough .,{'dvd': 2},2,False,False,False,False,False,dvd[+2]
awkward remote ; flimsy build quality .,"it also has an optical out , which it should .",{},0,False,False,False,False,False,
awkward remote ; flimsy build quality .,"i think for about $ 40 more , you can probably find a much better dvd player than this though .",{},0,False,False,False,False,False,
a very embarassing gift .,"i purchased the apex 2600 after reading good reviews of it , both here and in other places .",{},0,False,False,False,False,False,
a very embarassing gift .,"after less than 24 hours it turned out to be a huge disappointment , for myself and for my parents , for whom it was a gift .",{'player': -3},-3,True,False,False,False,False,player[-3][u]
a very embarassing gift .,"it played only one out of three dvd 's without problems , the other two being afflicted by a number of glitches .",{'dvd': -2},-2,False,False,False,False,False,dvd[-2]
a very embarassing gift .,"both of the problem dvd 's would repeatedly freeze during playback , while the counter on the player kept going .",{'dvd': -2},-2,False,False,False,False,False,dvd[-2]
a very embarassing gift .,one also exhibited extremely slow speed when going to the menu .,{'speed': -3},-3,False,False,False,False,False,speed[-3]
a very embarassing gift .,"these problems were consistent , and also not present on another dvd player .",{},0,False,False,False,False,False,
a very embarassing gift .,the dvd door would scratch the top of the disc every time it closed .,{'door': -2},-2,False,False,False,False,False,door[-2]
a very embarassing gift .,"there were a few attractive features , such as the small size and the layout of the remote .","{'size': 1, ',remote layout': 1}",2,False,False,False,False,False,"size[+1],remote layout[+1]"
a very embarassing gift .,"all in all , trying to save some money on this player resulted in me shelling a great deal more when i purchased a much nicer dvd vcr combo player to make up for blazing crappiness of this very embarassing gift .",{'player': -2},-2,False,False,False,False,False,player[-2]
great - for the first three hours .,"i was impressed by this very inexpensive player.for the first three hours , and then it died .",{'player': -3},-3,False,False,False,False,False,player[-3]
great - for the first three hours .,"i was told that it is no longer available , so there must be something really wrong with it .",{},0,False,False,False,False,False,
you get what you pay for .,i looked into buying an inexpensive dvd player that had more than the standard set of features and this item seemed to be the best in that category .,{'player': 1},1,False,False,False,False,False,player[+1]
you get what you pay for .,i just hooked it up and everything seemed to be going fine .,{'player': 1},1,False,True,False,False,False,player[+1][p]
you get what you pay for .,"there are a couple of quirks that were a bit annoying like having to actually press the power button before the tray will open ( my prev. machine did it automatically ) , and the fact that the external display is too small and too faded to read from any significant distance .","{'noise': -1, ', external display': -2}",-3,False,False,False,False,False,"noise[-1], external display[-2]"
you get what you pay for .,"still , i was willing to overlook those things as this unit looks sleek and has a myriad of features !","{'look': 2, ',feature': 2}",4,False,False,False,False,False,"look[+2],feature[+2]"
you get what you pay for .,so i pop-in my first dvd and start to watch .,{},0,False,False,False,False,False,
you get what you pay for .,i get to chapter 34 and everything freezes !,{'freeze': -2},-2,False,False,False,False,False,freeze[-2]
you get what you pay for .,"ok , that happens , so i try to skip the chapter .",{},0,False,False,False,False,False,
you get what you pay for .,nothing !,{},0,False,False,False,False,False,
you get what you pay for .,i try navigating to a chapter past 34 via the menu and it would n't do it !,{'player': -3},-3,False,True,False,False,False,player[-3][p]
you get what you pay for .,"i try navigating using the player 's built in menu , and it still would n't work !",{'player': -3},-3,False,True,False,False,False,player[-3][p]
you get what you pay for .,my next thought was that the dvd must be damaged .,{},0,False,False,False,False,False,
you get what you pay for .,upon inspection i did find a small scratch on the surface and figured that to be the cause .,{},0,False,False,False,False,False,
you get what you pay for .,i decided to check one more thing though and plugged in my 3-year - old unit again just to see .,{},0,False,False,False,False,False,
you get what you pay for .,the dvd played without flaw through the chapter in question .,{},0,False,False,False,False,False,
you get what you pay for .,i then played it through my ps2 and there was no problem there either .,{},0,False,False,False,False,False,
you get what you pay for .,guess where this unit is headed ?,{},0,False,False,False,False,False,
you get what you pay for .,"yup , right back for a refund !",{},0,False,False,False,False,False,
more trouble than it 's worth times 10 .,i was so excited about the price and reviews of this dvd player .,{},0,False,False,False,False,False,
more trouble than it 's worth times 10 .,"i am even a bit technology oriented , so i thought it would be a breeze to set this up .",{},0,False,False,False,False,False,
more trouble than it 's worth times 10 .,"unfortunately , the player would not read any of my region one dvds. even though they were not damaged in any way .","{'dvd': -3, ', read': -2}",-5,False,False,False,False,False,"dvd[-3], read[-2]"
more trouble than it 's worth times 10 .,i called apex 's support number numerous times but it just kept ringing .,{'support': -3},-3,False,False,False,False,False,support[-3]
more trouble than it 's worth times 10 .,"i hope that amazon will let me trade it for a different , more trusted brand of dvd player .",{},0,False,False,False,False,False,
value for money .,this is probably one of the few dvd players at $ 40 that can play almost everything you throw at it .,{'dvd player': 3},3,False,False,False,False,False,dvd player[+3]
value for money .,the plus points are -,{},0,False,False,False,False,False,
value for money .,1 .,{},0,False,False,False,False,False,
value for money .,price,{},0,False,False,False,False,False,
value for money .,2 .,{},0,False,False,False,False,False,
value for money .,"ability to play most discs - i tried dvd , vcd , dvd-r , audio cd and it played all",{'format': 2},2,False,False,False,False,False,format[+2]
value for money .,3 .,{},0,False,False,False,False,False,
value for money .,good looks,{'look': 2},2,False,False,False,False,False,look[+2]
value for money .,the downside -,{},0,False,False,False,False,False,
value for money .,1 .,{},0,False,False,False,False,False,
value for money .,"the build quality shows why its so cheap - small scratches on the base plate , something that you would n't see on a sony and an overall plasticky feel",{'quality': -3},-3,False,False,False,False,False,quality[-3]
value for money .,2 .,{},0,False,False,False,False,False,
value for money .,"remote buttons are small and closely spaced , especially with the menu buttons .",{'remote button': -2},-2,False,False,False,False,False,remote button[-2]
value for money .,"if these otherwise minor issues can be fixed , i would rate this a 5 star machine .",{},0,False,False,False,False,False,
great cheap buy !,this is wonderful to have for your first dvd player .,{'player': 2},2,False,False,False,False,False,player[+2]
great cheap buy !,i brought it for my sister in college and she loves it !,{'player': 2},2,False,False,False,False,False,player[+2]
great cheap buy !,apex is the best cheap quality brand for dvd players .,{'apex': 3},3,False,False,False,False,False,apex[+3]
great cheap buy !,"also , very light and portable .",{'weight': 2},2,False,False,False,False,False,weight[+2]
apex 2600 .,the one i purchased for a frend as a gift will not read any dvd disc .,"{'dvd disc': -3, ', read': -3}",-6,False,False,False,False,False,"dvd disc[-3], read[-3]"
apex 2600 .,it will read and play all cd audio disc .,"{'read': 2, ', cd audio disc': 2}",4,False,False,False,False,False,"read[+2], cd audio disc[+2]"
apex 2600 .,guess i will return it for an exchange and hope for the best with the new one .,{},0,False,False,False,False,False,
apex 2600 .,so far not going to get a good review .,{},0,False,False,False,False,False,
apex 2600 .,a disipointed customer .,{},0,False,False,False,False,False,
hit and miss .,i have shopped with amazon before and have been very happy with their performance thus far .,{'amazon': 3},3,False,False,False,False,False,amazon[+3]
hit and miss .,i received the apex ad-2600 before i expected .,{},0,False,False,False,False,False,
hit and miss .,that is where my satisfaction ends .,{},0,False,False,False,False,False,
hit and miss .,i bought the apex ad-2600 because of the ability to play jpegs and it seemed like it was the most bang for the buck .,{},0,False,False,False,False,False,
hit and miss .,"however , it has failed to deliver on quality .",{'quality': -2},-2,False,False,False,False,False,quality[-2]
hit and miss .,"it does not only have difficulty playing jpegs , it even has trouble properly playing dvd movies .","{'jpeg': -2, ',dvd': -2}",-4,False,False,False,False,False,"jpeg[-2],dvd[-2]"
hit and miss .,"on several different occasions it has displayed "" no disc "" with a disc inside .",{'no disc': -2},-2,False,False,False,False,False,no disc[-2]
hit and miss .,after reading several other reviews this appears to be relatively common .,{},0,False,False,False,False,False,
hit and miss .,"i read in consumer reports that apex is a reliable brand , but with my experience and reading the other reviews , i think i will be doing a little more homework before considering another apex product .",{'apex': -1},-1,False,False,False,False,False,apex[-1]
